id,timestamp,src_bytes,dst_bytes,duration,serror_rate,count_val,protocol,service,flag,prediction,severity,alert_type,zone
3339,2026-03-15 13:30:49,29306.0,2225.0,11.0,0.92,173.0,0,8,0,1,9.12,Red,East
7627,2026-03-15 13:28:51,348.0,178.0,11.0,0.0,20.0,1,9,6,0,2.08,Green,East
10267,2026-03-15 13:25:20,19536.0,5326.0,77.0,0.49,377.0,2,1,7,1,6.5,Red,North
7945,2026-03-15 13:20:16,3448.0,2300.0,12.0,0.35,172.0,0,8,4,1,4.55,Yellow,North
3108,2026-03-15 13:02:23,25129.0,7316.0,30.0,0.44,511.0,0,4,7,1,8.33,Red,North
4721,2026-03-15 12:59:47,402.0,392.0,0.0,0.09,39.0,0,4,8,0,2.71,Green,North
8860,2026-03-15 12:58:45,134.0,195.0,3.0,0.03,31.0,1,5,7,0,1.67,Green,West
5236,2026-03-15 12:54:42,10.0,450.0,15.0,0.03,19.0,1,3,1,0,1.88,Green,North
7912,2026-03-15 12:54:26,2962.0,745.0,17.0,0.36,204.0,0,8,4,0,5.53,Yellow,North
10439,2026-03-15 12:53:15,796.0,124.0,12.0,0.06,58.0,0,8,0,0,3.14,Green,South
8962,2026-03-15 12:51:54,4131.0,394.0,42.0,0.18,91.0,1,3,5,0,4.0,Yellow,West
5288,2026-03-15 12:51:27,26202.0,8832.0,18.0,0.84,451.0,0,5,8,1,7.97,Red,West
4664,2026-03-15 12:41:40,133.0,392.0,15.0,0.08,51.0,2,6,9,0,1.44,Green,West
8485,2026-03-15 12:31:16,30787.0,5921.0,47.0,0.91,291.0,0,9,8,1,7.97,Red,West
8423,2026-03-15 12:21:14,513.0,302.0,11.0,0.08,10.0,0,1,1,0,1.64,Green,West
4002,2026-03-15 12:20:41,4888.0,6470.0,64.0,0.95,107.0,0,8,3,1,7.75,Red,South
5879,2026-03-15 12:17:46,3610.0,606.0,28.0,0.25,85.0,1,8,5,0,4.76,Yellow,West
7718,2026-03-15 12:17:29,322.0,264.0,7.0,0.09,51.0,1,9,4,0,1.31,Green,South
8354,2026-03-15 12:14:59,26701.0,5415.0,16.0,0.57,500.0,1,1,5,1,6.97,Red,West
5612,2026-03-15 12:12:59,739.0,366.0,14.0,0.05,30.0,1,0,7,0,2.33,Green,West
6893,2026-03-15 12:05:58,5685.0,664.0,9.0,0.16,48.0,0,7,1,0,4.33,Yellow,East
3176,2026-03-15 12:03:58,3500.0,1823.0,4.0,0.34,208.0,1,6,5,1,4.79,Yellow,South
9146,2026-03-15 11:58:05,7000.0,6361.0,47.0,0.58,246.0,0,7,4,1,7.64,Red,West
6899,2026-03-15 11:50:06,696.0,1524.0,19.0,0.18,107.0,2,4,5,1,5.57,Yellow,North
4640,2026-03-15 11:50:01,13972.0,3403.0,47.0,0.68,350.0,2,0,9,1,6.5,Red,West
6257,2026-03-15 11:41:06,394.0,558.0,14.0,0.05,47.0,1,3,8,0,1.56,Green,North
7872,2026-03-15 11:32:58,1788.0,863.0,16.0,0.33,59.0,1,1,4,0,5.31,Yellow,West
4143,2026-03-15 11:31:48,4777.0,296.0,33.0,0.24,121.0,0,7,5,1,5.46,Yellow,West
6354,2026-03-15 11:30:54,636.0,365.0,14.0,0.02,15.0,0,1,2,0,2.17,Green,South
5603,2026-03-15 11:23:37,4941.0,558.0,13.0,0.2,195.0,1,6,9,0,4.0,Yellow,East
4555,2026-03-15 11:14:06,730.0,552.0,1.0,0.07,41.0,1,6,7,0,1.22,Green,West
3269,2026-03-15 11:09:12,4381.0,542.0,0.0,0.25,119.0,1,8,9,1,4.52,Yellow,East
4976,2026-03-15 11:05:06,3149.0,1231.0,35.0,0.15,220.0,1,9,0,0,4.91,Yellow,North
9261,2026-03-15 10:55:52,1105.0,1252.0,38.0,0.36,52.0,1,0,8,1,5.08,Yellow,East
8671,2026-03-15 10:54:45,150.0,223.0,14.0,0.06,49.0,1,8,2,0,2.47,Green,North
4656,2026-03-15 10:32:45,1253.0,377.0,19.0,0.22,197.0,1,8,1,0,5.35,Yellow,East
10079,2026-03-15 10:22:31,489.0,31.0,8.0,0.1,36.0,2,7,3,0,2.38,Green,East
4727,2026-03-15 10:13:07,161.0,337.0,14.0,0.07,15.0,2,7,5,0,2.59,Green,North
8390,2026-03-15 10:11:30,16671.0,3120.0,17.0,0.33,174.0,2,2,0,1,8.11,Red,North
4372,2026-03-15 09:56:22,71.0,287.0,0.0,0.05,23.0,1,3,9,0,1.25,Green,South
4284,2026-03-15 09:49:50,20829.0,7580.0,4.0,0.71,503.0,0,3,1,1,7.39,Red,West
9533,2026-03-15 09:48:32,3955.0,1098.0,12.0,0.35,62.0,0,6,9,1,5.03,Yellow,North
7399,2026-03-15 09:41:17,34829.0,2946.0,66.0,0.6,139.0,1,2,8,1,8.27,Red,South
7654,2026-03-15 09:41:17,2972.0,1620.0,41.0,0.19,101.0,0,9,0,0,4.9,Yellow,West
8445,2026-03-15 09:39:12,4529.0,1780.0,21.0,0.2,84.0,1,6,5,0,4.93,Yellow,West
8200,2026-03-15 09:32:22,124.0,230.0,13.0,0.09,30.0,0,3,4,0,2.79,Green,North
3495,2026-03-15 09:23:50,255.0,109.0,11.0,0.08,18.0,2,9,8,0,0.55,Green,East
8116,2026-03-15 08:55:52,2452.0,946.0,9.0,0.27,77.0,1,5,3,0,4.0,Yellow,North
4892,2026-03-15 08:41:16,16068.0,3957.0,26.0,0.47,423.0,0,8,6,1,7.16,Red,North
9501,2026-03-15 08:41:08,3610.0,962.0,25.0,0.38,73.0,0,6,5,1,5.12,Yellow,North
2581,2026-03-15 08:38:45,5898.0,2413.0,3.0,0.25,214.0,1,1,1,0,4.8,Yellow,North
9469,2026-03-15 08:36:55,2335.0,460.0,43.0,0.33,49.0,0,1,4,0,4.67,Yellow,East
9594,2026-03-15 08:29:11,4454.0,1520.0,23.0,0.36,140.0,1,0,5,0,5.17,Yellow,North
6338,2026-03-15 08:25:19,898.0,199.0,14.0,0.0,22.0,0,1,8,0,1.1,Green,North
7250,2026-03-15 08:21:33,27486.0,952.0,76.0,0.34,393.0,2,6,2,1,6.5,Red,South
6562,2026-03-15 08:13:23,4376.0,1424.0,36.0,0.95,111.0,1,7,2,1,7.14,Red,North
3312,2026-03-15 08:03:56,1027.0,628.0,3.0,0.22,62.0,1,9,6,1,4.0,Yellow,South
8975,2026-03-15 07:58:38,29578.0,6994.0,48.0,1.0,324.0,0,9,6,1,7.63,Red,West
4162,2026-03-15 07:58:37,86.0,393.0,12.0,0.06,31.0,2,9,1,0,1.8,Green,South
7943,2026-03-15 07:55:56,3488.0,870.0,8.0,0.19,93.0,0,6,6,1,4.0,Yellow,North
3633,2026-03-15 07:54:53,854.0,940.0,0.0,0.24,130.0,0,9,8,0,4.56,Yellow,North
3689,2026-03-15 07:54:39,675.0,250.0,5.0,0.07,54.0,0,3,8,0,0.8,Green,North
5071,2026-03-15 07:51:49,452.0,105.0,3.0,0.06,13.0,1,5,7,0,1.15,Green,West
5917,2026-03-15 07:51:18,40.0,236.0,12.0,0.08,39.0,1,0,9,0,1.16,Green,West
3535,2026-03-15 07:51:12,4289.0,639.0,41.0,0.28,115.0,2,3,1,0,5.13,Yellow,East
2606,2026-03-15 07:43:52,330.0,379.0,9.0,0.02,45.0,0,4,6,0,2.13,Green,North
4611,2026-03-15 07:36:34,24383.0,810.0,58.0,0.95,103.0,2,8,4,1,7.04,Red,North
2798,2026-03-15 07:23:09,3.0,31.0,15.0,0.05,5.0,1,4,3,0,2.39,Green,South
7245,2026-03-15 07:21:46,20997.0,7662.0,60.0,0.81,496.0,0,8,9,1,7.55,Red,North
2997,2026-03-15 07:20:35,9935.0,5930.0,39.0,0.71,381.0,2,3,5,1,6.5,Red,South
5554,2026-03-15 07:19:02,238.0,296.0,14.0,0.07,4.0,2,2,6,0,2.83,Green,North
6920,2026-03-15 07:18:34,8340.0,1433.0,69.0,0.42,148.0,0,4,9,1,6.52,Red,North
7121,2026-03-15 07:16:44,2981.0,1439.0,39.0,0.26,80.0,1,1,1,0,4.48,Yellow,North
8090,2026-03-15 07:05:18,23495.0,1512.0,62.0,0.61,401.0,1,3,6,1,8.04,Red,West
8455,2026-03-15 07:03:59,785.0,290.0,9.0,0.04,11.0,2,9,4,0,1.37,Green,West
10127,2026-03-15 06:42:52,972.0,1140.0,39.0,0.18,134.0,1,4,5,0,4.87,Yellow,North
7212,2026-03-15 06:41:24,1916.0,1344.0,0.0,0.38,161.0,2,3,2,1,4.0,Yellow,North
9484,2026-03-15 06:41:19,34154.0,2040.0,88.0,0.32,506.0,2,4,4,1,7.75,Red,West
9576,2026-03-15 06:41:08,2966.0,1928.0,31.0,0.27,111.0,2,6,4,1,4.61,Yellow,North
9340,2026-03-15 06:39:21,220.0,550.0,8.0,0.09,55.0,1,7,8,0,2.24,Green,North
6658,2026-03-15 06:37:09,17590.0,8954.0,43.0,0.31,119.0,1,9,1,1,8.42,Red,West
3937,2026-03-15 06:27:46,1624.0,1968.0,15.0,0.12,59.0,2,2,4,0,4.22,Yellow,North
5661,2026-03-15 06:27:39,94.0,150.0,1.0,0.01,39.0,1,1,3,0,2.33,Green,West
8797,2026-03-15 06:26:37,30357.0,1551.0,39.0,0.76,111.0,0,7,0,1,7.35,Red,North
8264,2026-03-15 06:20:27,27994.0,6468.0,36.0,0.58,184.0,0,1,6,1,6.5,Red,North
5028,2026-03-15 06:18:18,577.0,63.0,2.0,0.04,2.0,1,8,9,0,2.15,Green,North
7538,2026-03-15 06:14:46,858.0,187.0,3.0,0.05,6.0,1,0,5,0,1.13,Green,West
3144,2026-03-15 06:11:16,389.0,112.0,1.0,0.01,39.0,2,5,2,0,2.34,Green,East
3370,2026-03-15 06:10:09,417.0,159.0,13.0,0.1,60.0,1,0,9,0,1.28,Green,North
4565,2026-03-15 06:02:18,797.0,13.0,15.0,0.09,16.0,1,0,2,0,1.18,Green,East
5326,2026-03-15 06:01:57,589.0,2053.0,12.0,0.3,81.0,0,5,6,0,5.0,Yellow,South
4325,2026-03-15 05:58:25,4342.0,6006.0,54.0,0.64,178.0,1,3,4,1,7.6,Red,West
10315,2026-03-15 05:48:32,113.0,260.0,2.0,0.01,13.0,0,4,5,0,0.86,Green,West
7297,2026-03-15 05:47:11,4499.0,230.0,12.0,0.34,51.0,2,6,8,0,4.37,Yellow,North
9924,2026-03-15 05:47:01,16573.0,3637.0,90.0,0.4,311.0,1,3,4,1,6.79,Red,South
7659,2026-03-15 05:43:43,5667.0,1461.0,42.0,0.21,68.0,1,0,0,1,4.0,Yellow,North
6419,2026-03-15 05:41:20,16576.0,7770.0,15.0,0.61,142.0,2,0,2,1,7.85,Red,West
7019,2026-03-15 05:39:36,34824.0,5657.0,64.0,0.51,249.0,2,1,0,1,9.04,Red,East
6881,2026-03-15 05:38:06,4735.0,1906.0,25.0,0.3,109.0,2,2,5,0,4.0,Yellow,North
4900,2026-03-15 05:34:55,4990.0,1383.0,16.0,0.34,30.0,1,3,4,0,4.85,Yellow,West
3704,2026-03-15 05:32:57,783.0,173.0,11.0,0.09,43.0,0,5,9,0,1.93,Green,North
2534,2026-03-15 05:32:15,7156.0,788.0,3.0,0.96,502.0,1,1,6,1,8.34,Red,West
10091,2026-03-15 05:30:55,763.0,551.0,15.0,0.05,40.0,0,2,7,0,1.49,Green,North
8031,2026-03-15 05:30:27,292.0,130.0,3.0,0.05,7.0,1,0,6,0,1.61,Green,North
6099,2026-03-15 05:29:49,4346.0,1633.0,17.0,0.14,34.0,1,2,3,0,4.85,Yellow,West
10331,2026-03-15 05:27:45,225.0,291.0,13.0,0.08,37.0,1,5,7,0,1.08,Green,West
4811,2026-03-15 05:23:02,74.0,328.0,3.0,0.1,41.0,2,2,3,0,0.96,Green,North
9483,2026-03-15 05:02:52,392.0,515.0,10.0,0.05,43.0,1,7,0,0,1.75,Green,North
2931,2026-03-15 05:01:36,4731.0,3841.0,66.0,0.78,207.0,0,0,0,1,7.05,Red,East
9064,2026-03-15 04:59:37,1869.0,1942.0,16.0,0.16,77.0,1,0,8,0,4.0,Yellow,West
7741,2026-03-15 04:52:13,693.0,261.0,3.0,0.02,42.0,2,3,2,0,2.7,Green,North
8006,2026-03-15 04:51:57,10.0,400.0,3.0,0.01,17.0,1,2,2,0,1.14,Green,North
8904,2026-03-15 04:50:03,1424.0,2324.0,8.0,0.12,184.0,0,2,3,0,5.65,Yellow,West
5151,2026-03-15 04:34:55,24324.0,8074.0,52.0,0.99,197.0,2,3,7,1,8.73,Red,West
7992,2026-03-15 04:22:46,4967.0,794.0,34.0,0.3,177.0,1,2,8,1,4.19,Yellow,West
10277,2026-03-15 04:20:00,556.0,1879.0,11.0,0.28,58.0,1,3,0,1,5.0,Yellow,West
9305,2026-03-15 04:15:33,4087.0,1412.0,38.0,0.34,185.0,1,1,6,0,4.95,Yellow,South
8493,2026-03-15 04:11:37,3920.0,1317.0,25.0,0.33,292.0,1,9,7,1,6.5,Red,North
7635,2026-03-15 04:11:29,1883.0,422.0,41.0,0.33,94.0,0,3,9,1,4.95,Yellow,West
9970,2026-03-15 04:02:56,26921.0,2565.0,14.0,0.38,125.0,2,1,8,1,7.04,Red,North
9667,2026-03-15 03:54:19,799.0,202.0,3.0,0.06,54.0,2,3,2,0,1.9,Green,West
9693,2026-03-15 03:53:52,1479.0,1490.0,37.0,0.12,27.0,2,2,4,1,5.01,Yellow,South
4319,2026-03-15 03:51:55,4296.0,1298.0,27.0,0.12,116.0,1,8,7,1,5.77,Yellow,North
10274,2026-03-15 03:51:36,5871.0,957.0,25.0,0.3,149.0,1,9,1,0,4.4,Yellow,North
3128,2026-03-15 03:41:21,580.0,331.0,5.0,0.07,9.0,1,9,8,0,3.1,Green,North
9956,2026-03-15 03:40:55,797.0,375.0,5.0,0.02,31.0,0,5,7,0,2.36,Green,North
7715,2026-03-15 03:38:22,566.0,1436.0,41.0,0.19,67.0,0,4,8,0,4.77,Yellow,West
5523,2026-03-15 03:29:14,3437.0,5948.0,81.0,0.34,460.0,1,1,2,1,8.0,Red,South
6439,2026-03-15 03:22:28,3828.0,2319.0,37.0,0.37,20.0,0,5,1,1,4.7,Yellow,West
5809,2026-03-15 03:16:25,367.0,397.0,12.0,0.02,40.0,0,8,7,0,2.76,Green,North
4399,2026-03-15 03:15:36,4492.0,1332.0,18.0,0.16,36.0,2,6,0,0,4.31,Yellow,West
10062,2026-03-15 03:14:47,285.0,330.0,7.0,0.0,59.0,0,6,6,0,1.76,Green,West
10021,2026-03-15 03:09:18,792.0,377.0,13.0,0.1,30.0,2,1,3,0,2.12,Green,North
5526,2026-03-15 03:01:53,2557.0,4971.0,73.0,0.52,351.0,0,6,2,1,7.39,Red,North
8518,2026-03-15 02:51:24,2367.0,1016.0,34.0,0.26,154.0,2,0,8,0,4.77,Yellow,North
8907,2026-03-15 02:45:22,749.0,583.0,7.0,0.03,53.0,2,2,8,0,1.77,Green,North
4460,2026-03-15 02:44:22,415.0,200.0,7.0,0.07,8.0,1,9,8,0,0.54,Green,South
7545,2026-03-15 02:38:29,1970.0,2421.0,38.0,0.29,45.0,2,6,4,0,4.55,Yellow,North
4481,2026-03-15 02:37:50,25289.0,7819.0,18.0,0.45,191.0,1,9,8,1,6.96,Red,North
5707,2026-03-15 02:28:48,773.0,283.0,13.0,0.03,9.0,1,1,2,0,1.22,Green,West
8456,2026-03-15 02:25:28,280.0,347.0,0.0,0.04,32.0,2,4,6,0,1.65,Green,North
9111,2026-03-15 02:18:57,1469.0,1028.0,18.0,0.21,36.0,1,7,0,0,5.11,Yellow,West
5700,2026-03-15 02:11:13,5490.0,436.0,27.0,0.22,67.0,0,9,0,1,4.5,Yellow,West
8475,2026-03-15 02:10:54,4614.0,884.0,24.0,0.26,50.0,1,5,3,1,6.07,Yellow,West
3462,2026-03-15 02:07:35,64.0,98.0,15.0,0.0,10.0,1,7,5,0,1.92,Green,East
9338,2026-03-15 02:05:33,692.0,160.0,3.0,0.03,37.0,0,9,1,0,1.46,Green,East
5039,2026-03-15 02:04:17,810.0,210.0,5.0,0.08,50.0,0,6,9,0,2.12,Green,North
8659,2026-03-15 01:58:42,498.0,217.0,12.0,0.08,3.0,0,9,3,0,1.65,Green,North
3735,2026-03-15 01:57:28,583.0,65.0,12.0,0.1,59.0,0,5,8,0,1.33,Green,West
6467,2026-03-15 01:47:11,33.0,93.0,3.0,0.07,33.0,1,6,2,0,1.01,Green,West
9608,2026-03-15 01:46:42,531.0,505.0,11.0,0.05,42.0,0,5,4,0,1.13,Green,South
8068,2026-03-15 01:44:12,10504.0,1678.0,23.0,0.87,429.0,0,2,9,1,9.1,Red,West
2746,2026-03-15 01:42:00,2141.0,1531.0,35.0,0.35,116.0,1,9,5,1,4.0,Yellow,West
10398,2026-03-15 01:41:28,870.0,338.0,9.0,0.02,34.0,2,4,1,0,1.89,Green,East
5253,2026-03-15 01:33:06,149.0,42.0,15.0,0.06,59.0,2,7,0,0,0.77,Green,West
6063,2026-03-15 01:31:35,18004.0,1808.0,70.0,0.9,337.0,2,5,5,1,6.5,Red,West
10505,2026-03-15 01:28:32,786.0,287.0,9.0,0.02,1.0,2,0,6,0,2.72,Green,North
8458,2026-03-15 01:21:15,245.0,198.0,6.0,0.09,31.0,1,2,3,0,2.46,Green,West
9633,2026-03-15 01:19:17,182.0,224.0,4.0,0.07,1.0,1,9,9,0,1.36,Green,East
8692,2026-03-15 01:16:21,448.0,402.0,15.0,0.07,23.0,2,7,1,0,2.89,Green,East
8059,2026-03-15 01:10:22,3933.0,1266.0,10.0,0.31,38.0,2,5,0,1,4.51,Yellow,South
10333,2026-03-15 01:08:19,229.0,345.0,5.0,0.06,50.0,0,4,3,0,2.63,Green,North
6100,2026-03-15 01:05:43,1952.0,1781.0,30.0,0.26,220.0,2,7,1,0,4.5,Yellow,North
4243,2026-03-15 01:02:10,265.0,537.0,13.0,0.09,14.0,2,9,1,0,1.23,Green,West
6290,2026-03-15 01:01:17,2910.0,983.0,5.0,0.28,148.0,0,0,1,0,4.5,Yellow,North
10225,2026-03-15 00:59:19,24264.0,5406.0,25.0,0.83,152.0,0,9,0,1,8.45,Red,South
7690,2026-03-15 00:57:21,20470.0,8951.0,60.0,0.73,276.0,2,1,9,1,6.87,Red,North
8184,2026-03-15 00:56:34,635.0,1396.0,34.0,0.23,23.0,0,2,7,1,4.0,Yellow,West
5578,2026-03-15 00:52:20,3622.0,960.0,23.0,0.17,122.0,0,5,2,0,4.36,Yellow,South
4839,2026-03-15 00:50:46,4381.0,1662.0,35.0,0.11,205.0,1,1,4,0,4.08,Yellow,North
8297,2026-03-15 00:48:47,485.0,213.0,9.0,0.02,36.0,0,5,7,0,3.24,Green,South
5131,2026-03-15 00:48:03,4491.0,3217.0,73.0,0.83,341.0,0,2,7,1,6.5,Red,South
8938,2026-03-15 00:47:01,4473.0,1736.0,30.0,0.3,49.0,1,4,8,0,5.06,Yellow,North
4172,2026-03-15 00:45:27,2776.0,1760.0,0.0,0.4,147.0,2,2,7,0,5.35,Yellow,North
4848,2026-03-15 00:37:44,761.0,199.0,4.0,0.06,6.0,0,2,4,0,1.05,Green,West
6739,2026-03-15 00:33:58,17488.0,5358.0,72.0,0.99,447.0,1,7,4,1,6.78,Red,South
10385,2026-03-15 00:32:24,1902.0,1777.0,9.0,0.18,208.0,0,6,3,0,4.83,Yellow,West
2552,2026-03-15 00:27:44,12444.0,4914.0,85.0,0.34,324.0,1,2,1,1,7.88,Red,West
4158,2026-03-15 00:26:14,11594.0,878.0,18.0,0.7,216.0,0,7,4,1,7.18,Red,South
6750,2026-03-15 00:20:39,257.0,380.0,14.0,0.04,39.0,2,2,1,0,1.64,Green,South
8289,2026-03-15 00:14:04,5687.0,1858.0,40.0,0.13,108.0,0,7,5,0,6.05,Yellow,South
4056,2026-03-15 00:13:58,3291.0,896.0,18.0,0.34,174.0,1,1,2,1,6.04,Yellow,East
4813,2026-03-15 00:11:23,3802.0,288.0,8.0,0.38,168.0,1,2,7,0,5.16,Yellow,West
9310,2026-03-14 23:56:39,541.0,1861.0,19.0,0.28,61.0,1,8,6,0,4.0,Yellow,North
8588,2026-03-14 23:52:50,367.0,305.0,15.0,0.04,47.0,1,0,2,0,1.58,Green,West
6754,2026-03-14 23:47:07,729.0,45.0,7.0,0.05,1.0,1,5,4,0,1.65,Green,East
8337,2026-03-14 23:45:52,30726.0,7078.0,24.0,0.96,301.0,1,0,5,1,7.62,Red,South
7886,2026-03-14 23:45:19,3840.0,1333.0,23.0,0.37,210.0,0,3,0,1,4.83,Yellow,West
5866,2026-03-14 23:41:11,848.0,298.0,7.0,0.01,58.0,2,7,7,0,1.79,Green,South
2635,2026-03-14 23:38:28,4156.0,1169.0,26.0,0.31,195.0,2,2,3,1,5.28,Yellow,East
8575,2026-03-14 23:34:39,483.0,70.0,9.0,0.07,9.0,0,0,0,0,1.65,Green,East
5537,2026-03-14 23:28:43,14946.0,2371.0,85.0,0.43,125.0,1,4,9,1,7.98,Red,East
7534,2026-03-14 23:09:54,3449.0,1742.0,36.0,0.24,20.0,2,9,3,0,4.14,Yellow,West
7620,2026-03-14 23:08:30,721.0,569.0,5.0,0.01,50.0,2,8,7,0,1.85,Green,North
5169,2026-03-14 23:08:22,18979.0,3123.0,5.0,0.93,244.0,0,0,8,1,6.86,Red,South
4560,2026-03-14 23:06:04,2103.0,1966.0,25.0,0.14,69.0,1,0,6,0,5.23,Yellow,North
2904,2026-03-14 23:05:48,2640.0,2026.0,26.0,0.24,161.0,0,5,0,0,4.05,Yellow,West
10222,2026-03-14 23:00:53,5683.0,794.0,5.0,0.37,121.0,2,2,2,1,4.54,Yellow,East
2923,2026-03-14 22:59:49,2706.0,2169.0,33.0,0.38,211.0,1,9,0,1,5.21,Yellow,South
7594,2026-03-14 22:43:46,36.0,149.0,4.0,0.05,34.0,2,4,3,0,1.72,Green,East
5613,2026-03-14 22:39:47,1304.0,1969.0,38.0,0.21,24.0,1,7,3,1,4.96,Yellow,North
6557,2026-03-14 22:39:31,20814.0,1680.0,47.0,0.94,214.0,2,5,5,1,8.16,Red,West
4286,2026-03-14 22:38:02,11772.0,1655.0,17.0,0.73,349.0,0,2,1,1,9.01,Red,North
8989,2026-03-14 22:29:02,1067.0,1964.0,34.0,0.33,194.0,1,7,1,0,5.17,Yellow,South
9415,2026-03-14 22:22:03,24508.0,4415.0,23.0,0.32,257.0,1,8,8,1,7.54,Red,West
7962,2026-03-14 22:21:18,608.0,345.0,4.0,0.07,16.0,0,6,9,0,2.37,Green,West
9706,2026-03-14 22:17:35,1943.0,468.0,39.0,0.11,157.0,2,3,1,0,4.41,Yellow,East
2710,2026-03-14 22:17:19,5400.0,2149.0,39.0,0.24,49.0,0,9,1,0,5.28,Yellow,North
2663,2026-03-14 22:13:32,2332.0,710.0,3.0,0.18,130.0,0,9,9,1,4.66,Yellow,East
4791,2026-03-14 22:07:47,374.0,296.0,8.0,0.03,3.0,2,2,1,0,1.8,Green,South
5343,2026-03-14 22:05:55,286.0,107.0,14.0,0.0,35.0,2,7,4,0,2.79,Green,North
2741,2026-03-14 22:00:39,5538.0,1512.0,7.0,0.21,188.0,1,7,9,0,4.0,Yellow,East
7113,2026-03-14 21:52:27,2630.0,2301.0,30.0,0.27,161.0,1,5,4,0,4.0,Yellow,West
6582,2026-03-14 21:46:13,752.0,9.0,10.0,0.1,18.0,0,5,9,0,1.59,Green,North
6536,2026-03-14 21:42:01,4999.0,1782.0,45.0,0.39,161.0,0,6,5,1,4.83,Yellow,North
10000,2026-03-14 21:31:58,4224.0,873.0,33.0,0.34,79.0,0,7,8,1,4.7,Yellow,South
9255,2026-03-14 21:29:47,567.0,159.0,8.0,0.08,11.0,0,7,0,0,1.93,Green,South
2662,2026-03-14 21:27:45,862.0,52.0,0.0,0.08,22.0,1,1,3,0,2.73,Green,North
3306,2026-03-14 21:26:33,5400.0,1694.0,1.0,0.13,129.0,1,9,9,1,4.92,Yellow,West
7681,2026-03-14 21:23:30,26151.0,3782.0,2.0,0.35,137.0,1,1,6,1,7.86,Red,West
6245,2026-03-14 21:23:11,4899.0,714.0,12.0,0.37,127.0,2,6,2,0,4.01,Yellow,North
8593,2026-03-14 21:16:58,29401.0,4873.0,72.0,0.3,188.0,1,0,7,1,6.86,Red,South
9287,2026-03-14 21:15:53,764.0,300.0,13.0,0.06,22.0,1,4,2,0,1.12,Green,North
8334,2026-03-14 21:13:03,268.0,216.0,5.0,0.05,35.0,0,4,6,0,1.87,Green,North
9897,2026-03-14 21:12:10,420.0,426.0,7.0,0.03,38.0,1,3,7,0,0.92,Green,East
3282,2026-03-14 21:07:28,5337.0,2066.0,0.0,0.31,204.0,0,6,2,0,4.92,Yellow,West
7748,2026-03-14 21:01:13,21829.0,1613.0,72.0,0.44,500.0,1,8,7,1,6.82,Red,East
7194,2026-03-14 20:58:06,4747.0,287.0,43.0,0.33,130.0,2,4,5,1,4.0,Yellow,East
8844,2026-03-14 20:55:28,607.0,513.0,14.0,0.08,27.0,1,6,3,0,1.87,Green,East
3228,2026-03-14 20:39:19,1421.0,881.0,12.0,0.1,58.0,1,8,4,1,4.86,Yellow,North
8286,2026-03-14 20:31:14,8795.0,3895.0,29.0,0.51,137.0,2,7,5,1,8.99,Red,West
7526,2026-03-14 20:23:45,1073.0,2306.0,29.0,0.26,65.0,2,8,2,0,5.7,Yellow,West
8773,2026-03-14 20:20:45,4904.0,634.0,8.0,0.36,156.0,0,9,1,1,5.16,Yellow,North
5350,2026-03-14 20:14:52,42.0,289.0,2.0,0.04,40.0,2,0,7,0,0.79,Green,East
8124,2026-03-14 20:11:40,633.0,307.0,13.0,0.08,9.0,0,5,8,0,2.46,Green,West
9569,2026-03-14 20:03:15,389.0,194.0,6.0,0.07,56.0,0,8,1,0,2.03,Green,West
3834,2026-03-14 19:54:47,645.0,490.0,4.0,0.1,45.0,1,4,4,0,2.01,Green,East
10376,2026-03-14 19:46:26,22740.0,2674.0,79.0,0.65,210.0,2,2,6,1,7.02,Red,West
9159,2026-03-14 19:38:56,4324.0,1189.0,32.0,0.21,101.0,2,1,5,1,5.91,Yellow,West
6574,2026-03-14 19:38:44,5403.0,2330.0,10.0,0.28,124.0,0,8,0,0,4.63,Yellow,West
7128,2026-03-14 19:36:03,2118.0,1781.0,35.0,0.21,31.0,2,8,4,1,4.27,Yellow,North
7740,2026-03-14 19:26:06,339.0,173.0,6.0,0.05,49.0,1,2,8,0,2.22,Green,South
4260,2026-03-14 19:25:00,27326.0,1330.0,78.0,0.38,435.0,1,6,7,1,6.5,Red,West
8855,2026-03-14 19:24:22,2061.0,888.0,12.0,0.12,210.0,2,7,3,1,4.08,Yellow,East
9427,2026-03-14 19:22:13,102.0,469.0,9.0,0.1,7.0,1,7,8,0,1.02,Green,East
8176,2026-03-14 19:17:09,427.0,553.0,5.0,0.04,10.0,2,7,1,0,2.06,Green,North
7490,2026-03-14 18:56:37,20350.0,2554.0,61.0,0.74,324.0,2,6,1,1,6.89,Red,East
4778,2026-03-14 18:52:52,814.0,179.0,1.0,0.02,53.0,1,6,0,0,2.04,Green,North
5822,2026-03-14 18:35:44,311.0,498.0,15.0,0.05,39.0,0,6,8,0,1.05,Green,North
9320,2026-03-14 18:32:28,3431.0,5035.0,59.0,0.72,473.0,0,5,0,1,6.5,Red,South
5362,2026-03-14 18:28:07,1.0,114.0,7.0,0.01,17.0,0,9,3,0,2.49,Green,South
8213,2026-03-14 18:25:18,8049.0,3293.0,6.0,0.41,367.0,1,5,6,1,7.25,Red,South
9601,2026-03-14 18:16:27,551.0,417.0,3.0,0.04,4.0,2,3,5,0,1.19,Green,East
10197,2026-03-14 18:09:08,1163.0,1089.0,10.0,0.25,214.0,0,6,8,1,4.54,Yellow,South
